transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T12145,U006,2020-07-21,Expense,Travel,444,Bank Transfer,Jaipur,Paid electricity bill cash
T10816,U171,2022-05-13,Expense,Rent,452,Card,Ahmedabad,Paid electricity bill
T03983,U126,2020-11-07,Expense,Food,311,UPI,Kolkata,Uber to office
T06860,U077,June 22 2021,Income,Salary,"45,405",Cash,Hyderabad,yLMEhzumBaMun
T02826,U024,08/22/2021,Expense,Utilities,213,UPI,Hyderabad,Grocery shopping
T09275,U042,2019-09-20,Expense,Rent,735,Bank Transfer,Mumbai,Dinner at resto
T06248,U054,02-07-20,Expense,Food,"6,412",Cash,,hUtQaiOnvA
T13014,U033,2020-08-14,Expense,Others,$367,Card,Jaipur,Course fee
T12942,U030,12/06/2022,Expense,Health,299,Bank Transfer,,Dinner at resto
T09814,U187,2020-05-09,Expense,Ret,113,Card,hyderabad,Course fee
T02791,U043,03/01/2020,Expense,Food,"2,168",Bank Transfer,Kolkata,
T01122,U013,08/30/2022,Expense,Rent,356,Cash,Lucknow,
T05822,U080,11/01/2019,Expense,,"₹1,102",UPI,Delhi,
T09339,U172,28-09-21,Income,Salary,"45,926",Cash,Lucknow,Salary
T02351,U147,12/10/2021,Expense,Rent,545,UPI,Ahmedabad,Uber to office
T13797,U099,2022-01-16,Income,Salary,"72,487",UPI,Pune,Gift 
T03847,U033,26-10-20,Expense,Rent,"1,709",Cash,Lucknow,Gift
T14108,U003,2019-07-27,Expense,Travel,,Cash,Mumbai,Gift via app
T01103,U149,01/31/2020,Expense,tilities,175,Cash,Hyderabad,Uber to office
T12804,U068,07/26/2022,Expense,Entertainment,182,UPI,,Grocery shopping late
T03774,U026,04-10-21,Expense,Entertainment,123,Card,jaipur,Monthly rent
T08340,U168,07/10/2020,Expense,Rent,"1,203",Cash,Pune,Netflix subscription late
T01701,U141,February 20 2020,Expense,Rent,26,Card,Delhi,Salary via app
T07381,U117,2019-01-30,Expense,Food,"3,085",Bank Transfer,Kolkata,Netflix subscription
T14829,U163,09-09-22,Expense,Entertainment,392,Card,Kolkata,Gift
T10494,U115,08/17/2020,Expense,Rent,25,Cash,Hyderabad,Gift
T11169,U046,26-07-20,Expense,Rent,162,Cash,Kolkata,
T00741,U130,2020-04-28,Expense,Savings,"1,224",Bank Transfer,Ahmedabad,Grocery shopping via app
T13889,U052,November 17 2019,Expense,Savings,44,Bank Transfr,,Paid electricity bill cash
T10437,U087,07/03/2019,Expense,Rent,455,Bank Transfer,Pune,Dinner at resto
T13415,U096,2019-06-07,Expense,Rent,"10,158",Bank Transfer,Delhi,Monthly rent
T09301,U156,February 08 2021,Expense,Others,"₹1,364",Card,Ahmedabad,Course fee 
T04487,U023,01/14/2019,Income,Bonus,"51,630",Bank Transfer,bengaluru,Grocery shopping late
T06335,U187,01/26/2019,Expense,Rent,₹119,Bank Transfer,,Monthly rent 
T08787,U049,May 06 2021,Expense,Savings,117,Bank Transfer,Chennai,Gift cash
T03039,U141,10/24/2019,Expense,Travel,266,Bank Transfer,Lucknow,Doctor visit
T14752,U018,31-03-20,Expense,Food,18,Bank Transfer,Bengaluru,Uber to office via app
T00798,U046,21-12-22,Expense,Rent,511,UPI,JAIPUR,Monthly rent late
T06928,U154,09/19/2020,Expense,Rent,344,Card,bengaluru,Doctor visit
T09716,U038,12/10/2021,Expense,Entertainment,"3,374",Card,Lucknow,Paid electricity bill 
T07513,U041,04/02/2022,Expense,Savins,93,Bank Transfer,Ahmedabad,Monthly rent
T05077,U126,11/03/2021,Expense,Savings,430,Card,Mumbai,Grocery shopping
T01280,U001,06/04/2020,Expense,Rent,$541,Cash,Jaipur,Gift late
T01019,U111,02/21/2019,Expense,Utilities,215,Bank Transfer,Ahmedabad,Grocery shopping 
T04081,U035,08/19/2019,Expense,Savings,499,Cash,Bengaluru,Netflix subscription late
T01191,U185,08/08/2020,Expense,Utilities,148,UPI,Mumbai,
T11734,U108,03/17/2021,Income,Salary,"57,278",UPI,Chennai,Gift
T01723,U006,16-08-21,Expense,Rent,154,Cash,Chennai,Netflix subscription cash
T11677,U167,March 04 2019,Income,Salary,"69,051",Cash,Hyderabad,Gift
T05254,U038,31-05-21,Expense,Utilities,840,Card,Hyderabad,Monthly rent
T12563,U163,11/24/2021,Expense,Savings,473,Cash,Bengaluru,Uber to office via app
T06009,U006,31-08-22,Expense,Others,204,UPI,Hyderabad,Dinner at resto
T12351,U156,09/21/2021,Expense,Utilities,832,UPI,Mumbai,Paid electricity bill
T02964,U054,January 19 2019,Expense,Reent,$257,Card,Jaipur,Uber to office
T04382,U005,20-10-20,Expense,Rent,74,Bank Transfer,Chennai,Netflix subscription via app
T05147,U161,30-11-20,Expense,Travel,963,Card,Bengaluru,Course fee
T10151,U163,November 08 2022,Expense,Food,₹338,UPI,delhi,
T00593,U134,2022-06-23,Expense,Enntertainment,"₹1,601",Bank Transfer,Kolkata,
T06713,U028,02-02-21,Expense,Utilities,746,UPI,Ahmedabad,Salary cash
T03456,U020,2022-12-16,Expense,Travel,351,Bank Transfer,Mumbai,yxk6Mgqskvdu7VPn
T05172,U147,02/13/2020,Income,Salary,"₹35,397",Cash,Bengaluru,Salary late
T01145,U114,05/10/2020,Expense,Food,69,,Lucknow,Netflix subscription
T02907,U074,25-05-20,Expense,Utilities,489,Bank Transfer,Jaipur,Dinner at resto
T09648,U096,03/05/2020,Expense,Utilities,₹67,UPI,Jaipur,Salary
T14814,U080,April 12 2020,Expense,Education,"2,523",Bank Transfer,lucknow,Salary
T02484,U009,2021-02-15,Expense,Savings,$144,Card,Ahmedabad,Monthly rent
T07095,U067,13-02-21,Income,Bonus,"54,713",UPI,Hyderabad,
T01027,U135,,Expense,Rent,₹159,Card,Pune,Salary
T09103,U106,2019-08-05,Income,Bonus,"51,330",Cash,Pune,Gift via app
T14874,U166,12/26/2021,Expense,Fodo,579,Cash,jaipur,Gift
T14552,U142,11-07-22,Expense,Rent,₹284,UPI,Pune,Salary
T03849,U109,26-01-22,Income,Salaryy,,Bank Transfer,Kolkata,9b8UMjyQdRvlT7t
T09234,U005,2022-05-26,Expense,Educcation,339,Cash,kolkata,Paid electricity bill
T03307,U035,2020-06-27,Expense,Entertainment,"1,308",Card,Hyderabad,Doctor visit
T05164,U189,03/17/2021,Expense,Food,32,Card,Jaipur,
T05330,U100,February 23 2020,Expense,Food,717,UPI,mumbai,2zLMWnh03j7qGgL7
T08237,U182,2020-08-29,Expense,Travel,224,UPI,Bengaluru,Course fee
T00912,U081,06/25/2019,Expense,Utilities,63,Card,Mumbai,Doctor visit via app
T11792,U026,December 07 2022,Expense,Travel,43,Bank Transfer,Chennai,Grocery shopping cash
T07627,U047,2021-05-21,Income,Other Income,"₹67,962",Bank Transfer,Pune,Doctor visit
T12432,U176,2022-05-12,Income,Salary,"₹68,141",Card,Ahmedabad,Dinner at resto
T10208,U118,January 22 2019,Expense,Food,274,Cash,Chennai,Salary
T04922,U143,05/30/2022,Expense,Entertainment,"₹10,196",Cash,Bengaluru,Netflix subscription
T00100,U145,16-03-19,Expense,Rent,"17,286",Cash,Delhi,Doctor visit
T04287,U060,05/14/2022,Expense,Rent,104,UPI,delhi,Grocery shopping
T02122,U021,2021-05-12,Income,Bonus,"53,575",UPI,,Netflix subscription
T07536,U189,01/27/2020,Expense,Rent,"1,722",Cash,Bengaluru,Paid electricity bill
T07474,U075,05/23/2019,Income,Bonus,"35,933",Bank Transfer,Delhi,Dinner at resto
T04952,U186,12/23/2022,Expense,Education,778,Card,Chennai,Doctor visit
T12891,U113,2022/06/30,Expense,Food,"1,133",Cash,Jaipur,Salary via app
T06082,U073,January 01 2019,Income,Bonus,"28,500",Cash,Lucknow,Course fee
T06528,U102,07-08-22,Expense,Rent,84,UPI,Kolkata,Gift cash
T12002,U188,29-07-21,Expense,Entertainment,"4,294",UPI,Kolkata,Dinner at resto
T02095,U045,06/02/2020,Expense,Rent,54,Card,Bengaluru,Monthly rent
T04278,U055,2019-12-16,Expense,Food,₹167,Cash,ahmedabad,Doctor visit 
T10316,U102,2020-06-07,Expense,Utilities,"1,065",Card,Kolkata,Doctor visit
T03431,U103,2020-06-01,Income,Other Income,"66,362",Cash,Chennai,Paid electricity bill
T08257,U020,02/15/2019,Expense,Utilities,231,Bank Transfer,Delhi,Dinner at resto
T02726,U178,06/26/2020,Expense,Entertainment,"2,496",Card,Pune,Dinner at resto
T03654,U023,2021-02-19,Expense,Rent,"1,309",Cash,Lucknow,
T00971,U015,28-05-20,Expense,Rent,242,Bank Transfer,Delhi,Grocery shopping
T03270,U093,January 28 2019,Expense,Food,₹155,Card,hyderabad,Uber to office
T09939,U066,July 21 2020,Expense,Rent,104,Card,Lucknow,
T09658,U099,December 09 2020,Expense,Rent,"1,177",UPI,Hyderabad,Netflix subscription
T07991,U128,03/06/2020,Expense,Food,310,UPI,Delhi,Netflix subscription
T13909,U014,September 28 2021,Expense,Rent,248,Cash,Mumbai,Grocery shopping 
T04267,U015,10/06/2022,Expense,Food,"2,029",UPI,Kolkata,Monthly rent
T02162,U098,2021-03-27,Expense,Rent,576,Cash,Kolkata,Grocery shopping
T02447,U154,,Expense,Travel,"1,063",Card,Ahmedabad,Course fee late
T03775,U099,2022-04-14,Expense,Food,₹141,Card,Pune,Netflix subscription
T11335,U129,April 09 2021,Expense,Travel,160,UPI,Pune,Grocery shopping late
T09942,U023,01/02/2022,Expense,Utliities,"2,737",Bank Transfer,Jaipur,ZDoeqtBUKR
T04386,U091,08/21/2022,Expense,Travel,189,Bank Transfer,Jaipur,Monthly rent 
T07669,U166,21-07-20,Expense,Food,905,Cash,,Salary
T07065,U054,18-08-21,Expense,Savings,229,Card,Chennai,
T01422,U005,2021-05-13,Income,Bonus,"40,064",Bank Transfer,CHENNAI,Gift
T07765,U147,24-01-22,Income,Salary,"65,010",Bank Transfer,Mumbai,Salary
T00197,U118,05/03/2019,Expense,Rent,862,Card,mumbai,Doctor visit
T03623,U134,07/14/2021,Expense,Utilities,520,Cash,Kolkata,Course fee late
T01499,U021,12/31/2021,Expense,Rent,677,UPI,Delhi,Paid electricity bill cash
T08906,U154,07/05/2020,Expense,Entertainment,158,Bank Transfer,Jaipur,Course fee 
T00724,U037,08/31/2022,Expense,Tarvel,"2,647",Bank Transfer,Hyderabad,Dinner at resto
T02548,U034,2021-03-26,Expense,Food,"8,734",Card,Hyderabad,Salary via app
T11323,U153,July 30 2021,Expense,Rent,237,Card,Kolkata,Uber to office via app
T02032,U166,12/24/2020,Income,Salary,"56,219",Card,mumbai,Dinner at resto
T02990,U012,01/27/2021,Expense,Rent,510,UPI,Jaipur,Paid electricity bill
T03880,U064,17-02-19,Income,Salary,"60,212",Bank Transfer,Lucknow,8MgykeQxV4
T03878,U143,22-05-21,Expense,Rent,176,UPI,Bengaluru,Monthly rent
T07882,U009,December 01 2021,Expense,Entertainment,128,Cash,AHMEDABAD,Monthly rent
T12759,U018,2022-11-13,Expense,Rent,$635,UPI,Lucknow,Course fee 
T04383,U154,09/19/2019,Expense,Utilities,₹207,Card,,Dinner at resto cash
T02281,U012,April 28 2019,Expense,Rent,528,UPI,Kolkata,Course fee 
T00738,U124,2022-01-18,Expense,Rent,₹262,Card,Pune,Uber to office 
T13051,U029,2022-06-07,Expense,Food,₹693,Card,Lucknow,LUrUfDgUfdw82ucu8
T11702,U059,2019-01-06,Expense,Food,590,Cash,Ahmedabad,Monthly rent
T13962,U054,2021-05-02,Expense,Health,110,Bank Transfer,Lucknow,Salary
T12402,U179,2019-07-27,Income,Bonus,"67,863",UPI,Hyderabad,Monthly rent
T06296,U149,07/26/2021,Income,Other Income,"59,611",Card,,Gift
T06822,U149,17-07-19,Expense,Food,"$5,314",UPI,hyderabad,Dinner at resto
T01658,U135,30-07-20,Expense,Food,"1,920",UPI,Ahmedabad,Monthly rent
T11589,U178,08/31/2019,Expense,Food,749,Bank Transfer,Ahmedabad,Paid electricity bill
T13106,U062,09/13/2019,Expense,Food,359,Card,Lucknow,LNJPR5lg074n
T07895,U165,2019-02-19,Expense,Food,153,UPI,AHMEDABAD,Grocery shopping late
T09105,U085,March 01 2022,Expense,Entertainment,"₹1,749",Bank Transfer,Jaipur,Netflix subscription
T05110,U015,18-09-21,Expense,Others,112,Bank Transfer,Kolkata,Grocery shopping
T08605,U105,2021-06-04,Expense,Fod,327,Bank Transfer,Chennai,Netflix subscription
T12747,U071,15-09-20,Expense,Rent,239,Card,Kolkata,Salary
T13663,U091,17-04-20,Income,Bonus,"44,019",Bank Transfer,Lucknow,Salary
T00028,U127,14-01-21,Expense,Entertainment,"3,352",UPI,Jaipur,Grocery shopping
T08587,U108,February 19 2019,Income,Salary,"69,025",Bank Transfer,Pune,Course fee
T11970,U169,2019-11-23,Expense,Utilities,-406,Card,Delhi,LG63SD3Thef567
T10925,U084,October 13 2019,Expense,Rent,₹103,Card,Mumbai,Uber to office
T11544,U030,01/03/2021,Expense,Rent,666,,Mumbai,Netflix subscription
T05502,U172,2021-05-13,Expense,Rent,"1,181",,Kolkata,Monthly rent
T06926,U013,2020-11-12,Expense,Rent,326,Bank Transfer,Ahmedabad,Grocery shopping cash
T04514,U187,2019-10-12,Expense,Rent,"11,083",UPI,Chennai,
T04426,U153,10-03-21,Expense,Rent,142,UPI,delhi,Course fee
T02976,U007,24-04-22,Expense,Food,"2,076",Card,Ahmedabad,Course fee 
T13420,U094,October 10 2022,Expense,Food,80,Card,Kolkata,Uber to office
T14809,U174,09/30/2020,Expense,Food,55,Cash,Lucknow,
T00737,U093,10/13/2020,Expense,Rent,455,Cash,MUMBAI,
T11872,U154,2019-04-12,Income,Other Income,"85,609",Caard,kolkata,Dinner at resto via app
T13357,U143,2021-09-29,Income,Other Incoem,"78,662",Cash,Chennai,Grocery shopping
T13301,U139,2021-10-20,Expense,Rent,₹316,Card,Kolkata,Course fee 
T13541,U192,November 22 2020,Income,Bonus,"69,541",Card,Hyderabad,Course fee
T02406,U119,2020-11-19,Income,Bonus,"37,115",Cash,Chennai,Paid electricity bill cash
T14257,U044,2021-03-30,Expense,Savings,376,Cash,Jaipur,Uber to office cash
T03080,U082,04/17/2019,Income,Bonus,"₹47,157",,Jaipur,Monthly rent late
T12909,U134,09/29/2019,Expense,Rent,184,Card,Kolkata,Gift via app
T12586,U065,2019-08-08,Expense,Education,49,Cash,,Salary
T11217,U102,2021-08-28,Expense,Rent,136,Bank Transfer,Hyderabad,Uber to office via app
T01607,U124,05/28/2022,Expense,Rent,₹13,Cash,Hyderabad,Course fee
T09680,U141,,Expense,Food,253,Cash,Mumbai,Uber to office late
T07098,U157,2021-04-06,Expense,Food,391,UPI,Pune,Gift
T13034,U072,05/21/2022,Expense,Food,"1,854",Card,Bengaluru,
T11828,U051,27-10-19,Expense,Rent,152,Bank Transfer,Kolkata,Monthly rent cash
T05107,U149,2019-02-09,Income,Salary,"54,622",Cash,Mumbai,Paid electricity bill
T02734,U053,2022-11-11,Expense,Food,₹678,Card,Pune,Course fee
T04563,U003,2022-09-25,Expense,Food,168,Cash,Lucknow,Uber to office
T07456,U006,08/24/2019,Expense,Food,265,Card,Hyderabad,Monthly rent
T10010,U021,2020-12-21,Expense,Rent,148,UP,Mumbai,Dinner at resto cash
T05341,U088,2019/02/25,Expense,Others,452,Bank Transfer,Hyderabad,Dinner at resto
T10361,U180,22-12-20,Expense,Rent,451,Bank Transfer,Mumbai,Dinner at resto
T12849,U050,07/05/2022,Expense,Rent,78,Card,Hyderabad,Doctor visit
T05647,U078,October 06 2022,Expense,Health,"3,991",UPI,Jaipur,Gift late
T07030,U121,2021-04-25,Expense,Others,405,Bank Transfer,Kolkata,Doctor visit
T01159,U018,2019-06-15,Expense,nEtertainment,164,UPI,Ahmedabad,Monthly rent
T02409,U119,2020-05-15,Expense,Utilities,535,UPI,bengaluru,Grocery shopping
T03278,U089,2020-10-06,Expense,Rent,437,Card,Jaipur,Dinner at resto
T12028,U052,02/01/2020,Expense,Savings,$392,Cash,Delhi,Dinner at resto
T06170,U048,,Expense,Food,232,Cash,Jaipur,Grocery shopping
T09225,U027,2021-04-16,Income,Salary,"54,869",Bank Transfer,Chennai,Gift
T13614,U070,23-07-21,Expense,Entertainment,"2,057",Card,Hyderabad,
T11574,U003,2020-07-21,Income,Salary,"65,975",Bank Transfer,Lucknow,Doctor visit via app
T09078,U153,05-05-20,Income,Salary,"₹61,776",Cash,Mumbai,
T09113,U106,11/12/2022,Expense,Utilities,68,Card,Kolkata,Uber to office
T00577,U061,2022-04-26,Expense,Travel,"2,795",UPI,Delhi,Netflix subscription 
T03899,U060,July 30 2022,Expense,Health,374,UPI,Kolkata,Dinner at resto
T02168,U116,10-09-20,Expense,Food,672,UPI,bengaluru,Netflix subscription
T14356,U191,08/09/2021,Income,Salary,"61,902",UPI,chennai,Grocery shopping late
T09489,U053,19-01-20,Expense,Rent,322,UPI,Lucknow,
T10957,U053,October 30 2021,Expense,Food,258,Bank Transfer,Bengaluru,Monthly rent
T00233,U144,02/26/2020,Income,Bonus,"₹66,317",UPI,Lucknow,
T00662,U007,03/29/2021,Expense,Travel,₹455,Bank Transfer,Mumbai,Salary
T10858,U113,2021-12-09,Expense,Food,"1,104",Bank Transfer,AHMEDABAD,Dinner at resto
T12932,U014,July 22 2019,Expense,Food,₹70,Cash,Jaipur,IK9us8mCURGYbrNTJ
T00780,U093,18-08-20,Expense,Rent,320,Bank Transfer,Bengaluru,Salary
T07141,U162,24-10-21,Expense,Rent,₹327,UPI,Jaipur,Netflix subscription 
T06824,U018,08-02-20,Expense,Food,₹66,UPI,,Uber to office
T04285,U107,11-11-22,Expense,Utilities,223,Cash,Hyderabad,Paid electricity bill
T04637,U154,June 16 2019,Expense,Food,669,Bank Transfer,Jaipur,
T10960,U030,2022-05-12,Expense,Utilities,640,Bank Transfer,Ahmedabad,Monthly rent
T00661,U080,2019-06-22,Expense,Utilities,593,Card,,Monthly rent late
T04945,U123,09-07-20,Expense,Savings,174,UPI,AHMEDABAD,Dinner at resto via app
T05482,U117,04-07-22,Expense,Entertainment,"2,105",Card,delhi,Grocery shopping
T03321,U098,10-02-19,Expense,Food,"1,036",Bank Transfer,Lucknow,Salary 
T01284,U110,01/04/2021,Expense,Rent,"1,474",Cash,Bengaluru,Doctor visit
T10674,U123,12/20/2020,Expense,Rent,"1,101",Card,Delhi,Paid electricity bill
T07734,U074,03/01/2022,Expense,Rent,₹103,Cash,Jaipur,Salary
T06708,U001,2019-03-05,Expense,Savings,250,Cash,Ahmedabad,Course fee
T11614,U079,July 30 2019,Expense,Others,"1,670",Card,Kolkata,Monthly rent
T09147,U073,12-05-19,Income,Salary,"38,634",Card,mumbai,Salary 
T08407,U169,2022-04-11,Expense,Rent,₹459,Card,Kolkata,Netflix subscription late
T05587,U131,2022-05-18,Expense,Rent,"999,999",Bank Transfer,Pune,Netflix subscription
T03488,U049,21-11-19,Income,Bonus,"56,263",,Bengaluru,Uber to office
T05383,U144,2022-06-01,Expense,Food,₹128,,Delhi,Course fee
T10716,U079,2019-09-09,Income,Bonus,"53,459",UPI,Kolkata,Course fee cash
T14134,U148,05/21/2022,Expense,Travel,234,Bank Transfer,Pune,Salary cash
T03700,U116,27-11-22,Expense,Rent,"1,729",Card,Ahmedabad,Paid electricity bill
T01392,U029,2022-09-10,Expense,Utilities,"1,473",Cash,Hyderabad,Course fee
T01142,U042,2021-11-02,Income,Bnous,"73,114",Cash,jaipur,Gift
T14231,U080,2022-11-12,Expense,Health,"1,651",Card,Mumbai,Uber to office
T04756,U029,20-07-21,Expense,Entertainment,315,UPI,Delhi,
T06435,U027,13-03-20,Expense,Food,417,Card,PUNE,Monthly rent
T06571,U056,06/03/2019,Expense,Health,"₹1,221",Car,Chennai,Netflix subscription 
T07008,U166,2020-03-30,Expense,Travel,"1,754",UPI,Hyderabad,Course fee via app
T09856,U120,10/03/2022,Expense,Food,420,Bank Transfer,Hyderabad,Monthly rent cash
T06799,U080,12/10/2020,Expense,Food,35,UPI,Chennai,Dinner at resto
T02000,U190,2022-10-05,Expense,Others,162,Cash,ahmedabad,Dinner at resto
T10862,U149,08/04/2020,Income,Salary,"$54,470",UPI,Hyderabad,Salary
T07642,U071,23-12-22,Expense,Food,375,Cash,Hyderabad,iTj2SZQrR8dUilqralUe
T12543,U174,October 23 2019,Income,Salary,"₹71,102",Cash,Chennai,Salary
T13115,U138,2020-12-15,Expense,Food,41,Card,Jaipur,Dinner at resto via app
T09464,U027,21-12-20,Expense,Rent,711,Card,Mumbai,Netflix subscription
T08210,U122,July 05 2021,Expense,Food,₹219,UPI,Ahmedabad,Uber to office late
T04773,U114,24-05-21,Expense,Travel,391,Cash,jaipur,
T11417,U091,2022-05-08,Income,Salary,"58,208",Cash,Jaipur,Paid electricity bill
T12124,U162,02-10-20,Expense,Travel,184,Cash,mumbai,Dinner at resto
T13463,U138,December 05 2021,Expense,Utilities,157,UPI,delhi,Uber to office
T10112,U088,2020-02-22,Expense,Entertainment,₹277,Bank Transfer,pune,Uber to office late
T00306,U101,2022-06-27,Income,Salary,"₹60,320",UPI,Jaipur,
T08050,U179,06-11-21,Expense,Food,"2,013",Cash,Jaipur,Dinner at resto
T08862,U012,November 14 2020,Expense,Travel,350,UPI,Delhi,Netflix subscription
T03699,U074,2020-02-14,Expense,Food,"2,207",Cash,Chennai,Doctor visit cash
T03827,U022,June 11 2020,Expense,Retn,88,UPI,Kolkata,Grocery shopping
T05352,U120,07-07-19,Expense,Travell,301,Bank Transfer,LUCKNOW,Monthly rent
T12376,U107,2022-06-06,Expense,Food,322,UPI,Bengaluru,Course fee
T02756,U168,01-10-21,Expense,Rent,142,Card,delhi,Dinner at resto
T02262,U118,15-02-21,Expense,Utilities,567,Card,Bengaluru,
T13833,U013,2020-09-30,Expense,Education,910,Card,Jaipur,Netflix subscription
T04612,U064,2019-11-16,Expense,Health,"$2,096",Bank Transfer,Jaipur,Paid electricity bill
T10655,U067,23-03-20,Expense,Rent,"1,143",Cash,Hyderabad,Salary
T01239,U184,July 05 2021,Expense,Entertainment,"7,993",Cash,Lucknow,
T11563,U101,24-08-22,Expense,Rent,59,Card,Chennai,Uber to office cash
T08203,U122,04/03/2022,Expense,Ret,533,Card,Jaipur,Uber to office via app
T01269,U073,09/26/2021,Expense,Rent,"4,169",UPI,Lucknow,Doctor visit 
T08056,U011,,Expense,Travel,"2,234",Cash,Kolkata,Doctor visit
T08845,U084,July 22 2021,Expense,Entertainment,98,UPI,Mumbai,Salary
T04699,U128,31-10-19,Expense,Savings,257,,Bengaluru,Monthly rent late
T03617,U124,2022-12-27,Income,Bnous,"69,399",UPI,Jaipur,Monthly rent
T12826,U038,03/06/2020,Expense,Travel,₹199,Card,Hyderabad,Uber to office
T02585,U174,23-03-22,Expense,Food,307,Card,Delhi,Netflix subscription via app
T10740,U082,30-07-22,Expense,Entertainment,323,Cash,,Monthly rent
T05771,U059,2021-03-07,Expense,Food,₹87,UPI,Mumbai,Gift
T13433,U049,06/10/2020,Expense,Rent,644,Card,Jaipur,Gift
T10950,U138,2019-05-03,Expense,Ret,637,Bank Transfer,Bengaluru,Monthly rent 
T08410,U113,2022-10-14,Expense,Education,"3,419",,Kolkata,Course fee
T12027,U030,01/19/2022,Expense,Utilities,546,UPI,Ahmedabad,Paid electricity bill
T07308,U039,2020-02-09,Expense,Travel,563,UPI,Lucknow,Paid electricity bill
T03624,U140,28-06-22,Expense,Utilities,"5,177",UPI,Mumbai,
T04084,U123,01-02-21,Expense,Others,,Bank Transfer,Chennai,Paid electricity bill 
T06395,U166,13-10-19,Expense,Entertainment,293,Card,Chennai,Paid electricity bill cash
T07040,U151,July 07 2021,Expense,Rent,520,UPI,Chennai,Netflix subscription late
T12506,U150,01/19/2022,Expense,Food,771,Bank Transfer,Ahmedabad,Dinner at resto
T04363,U143,09-11-19,Expense,Utilities,90,Card,Mumbai,KkDN9K7y6QXHZVr6ztpu
T11966,U141,2021-10-05,Expense,Food,121,UPI,hyderabad,Paid electricity bill late
T01155,U102,09-05-19,Expense,Rent,192,Card,Chennai,Paid electricity bill
T13061,U091,01/26/2019,Expense,Utilities,₹374,Cash,Hyderabad,Paid electricity bill
T05305,U086,June 19 2022,Expense,Food,"₹3,100",UPI,Delhi,Doctor visit 
T00755,U171,20-02-20,Expense,Entertainment,25,Bank Transfer,Mumbai,Dinner at resto cash
T14739,U068,,Expense,Rent,"1,264",Card,Pune,Paid electricity bill
T04909,U068,2020-04-25,Expense,Food,29,Bank Transfer,kolkata,Gift
T11639,U050,2019-03-03,Expense,Food,"1,441",Bank Transfer,,Monthly rent late
