transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T9321,U087,11-04-24,Expense,Foods,1117,Card,KOL,
T12623,U149,2023-07-29,Expense,Travl,6880,CASH,Hyderabad,Grocery shopping
T12878,U041,25-11-23,Expense,Food,1763,Upi,PUN,
T12206,U077,2023-02-10,Expense,Rent,Rs.18358,Crd,mumbai,Shopping
T8244,U025,2023-03-06,Income,Investment,Rs.10557,Csh,AHM,Train ticket
T11840,U110,13-07-2021,Expense,Saving,5892,cash,AHMEDABAD,Gym membership
T7718,U110,2021-02-21,Expense,Rnt,8105,UPI,Ahmedabad,Online course
T0583,U074,01/01/2024,Expense,Helth,6347,Csh,kolkata,Online course
T2302,U007,03/25/2024,Expense,Utility,3377,UPi,jaipur,
T1912,U077,2023-11-02,Expense,Food,3391,UPi,lucknow,asdfgh
T10930,U127,10/28/2024,Expense,rent,5889,cash,bangalore,
T7287,U051,2021-03-16,Expense,Travel,8951,Crd,CHENNAI,ATM withdrawal
T11132,U117,08-03-2021,Expense,Food,1218,csh,,Restaurant dinner
T12005,U005,06/10/2024,Expense,Utility,6856,cash,MUMBAI,
T6431,U094,2022-10-15,Expense,Food,3959,UPI,Pune,Internet bill
T9712,U047,10/19/2021,Expense,Utlities,-500,Bank Transfr,CHE,
T12451,U110,03-11-23,Expense,Entrtnmnt,5009,csh,Chennai,Fixed deposit
T9003,U025,07/16/2021,Expense,Utility,₹5841,CRD,kolkata,Fixed deposit
T3789,U113,25-09-2023,Expense,Rentt,17432,Crd,Mumbai,Uber ride
T2036,U117,20-10-2024,Expense,Utlities,390,Upi,HYD,Books
T6031,U138,02/07/2023,Expense,savings,3413,csh,chennai,Online course
T5640,U035,2021-01-10,Expense,Rnt,₹7583,upi,Jaipur,asdfgh
T12673,U126,2023-06-12,Expense,RENT,6958,card,Jaipur,Shopping
T3402,U014,2022-04-21,Income,Bonus,$14080,Bank Transfr,DEL,Online course
T6762,U071,2021-01-02,Expense,Rentt,8065,CASH,MUM,Monthly rent payment
T11143,U068,26-03-2022,Expense,Travel,301,csh,LUCKNOW,Monthly rent payment
T7060,U030,09/03/2021,Expense,entertainment,7231,UPi,LUCKNOW,asdfgh
T2674,U126,2022-03-22,Expense,Utlities,7306,Bank Transfr,AHMEDABAD,
T10533,U145,2023-11-11,Expense,Other,369,csh,BANGALORE,...
T6371,U039,30-09-2021,Expense,Utlities,$7080,CARD,LUC,test
T5970,U010,2024-04-23,Expense,Food,2704,csh,DELHI,EMI payment
T0349,U098,2023-11-20,Expense,Food,4307,Cash,DEL,xyz123
T10973,U045,23-02-24,Income,Others,55060,UPi,jaipur,Books
T4864,U115,2024-07-22,Expense,Fod,6643,BankTransfer,Delhi,
T3431,U121,2023-07-19,Expense,Entertain,999999,Bank_Transfer,JAIPUR,
T6816,U147,2022-09-10,Expense,Rentt,$49391,UPi,chennai,ATM withdrawal
T1177,U031,,Expense,Educaton,₹9005,bank transfer,Pune,EMI payment
T1039,U005,05-11-21,Expense,FOOD,2898,CRD,KOL,Petrol
T8844,U027,2023-12-02,Expense,Food,₹3476,Cash,pune,ATM withdrawal
T13020,U133,2021-11-01,Expense,FOOD,1391,BankTransfer,PUNE,Medicine
T4301,U119,28-05-2022,Expense,Fod,7331,CASH,DEL,!!!
T9803,U067,08/19/2023,Expense,FOOD,₹6022,Bank Transfer,Delhi,Gym membership
T1967,U090,09/14/2024,Expense,health,1210,cash,LUCKNOW,EMI payment
T9323,U029,07-11-24,Expense,Fod,6207,CARD,JAI,Coffee
T3526,U061,10/25/2021,Expense,FOOD,,UPi,Ahmedabad,EMI payment
T1311,U122,23-12-23,Income,Bonus,78671,Csh,Delhi,Electricity bill
T1305,U060,2024-12-09,Expense,Other,₹4512,UPi,HYD,Grocery shopping
T3769,U021,24-06-2024,Expense,Fod,₹8786,CARD,ahmedabad,Coffee
T8444,U055,11/07/2024,Income,Others,15169,CARD,ahmedabad,EMI payment
T5357,U106,2021-07-07,Expense,Travl,7234,csh,lucknow,Internet bill
T2553,U095,10/03/2024,Expense,Travel,4220,Card,Ahmedabad,
T10942,U059,12/27/2021,Expense,Foods,-500,CARD,pune,Uber ride
T13833,U032,11/06/2022,Expense,Utility,733,UPi,Lucknow,Coffee
T13625,U080,,Expense,FOOD,6312,card,Lucknow,xyz123
T2648,U033,2021-03-26,Expense,rent,6798,csh,BANGALORE,Shopping
T11047,U076,2024-07-30,Expense,Entertain,$1503,UPI,Mumbai,Internet bill
T9129,U084,03/06/2022,Expense,rent,9706,,LUC,Coffee
T13371,U100,03/13/2024,Expense,Foods,1145,CRD,hyderabad,Electricity bill
T5787,U113,04-10-24,Income,Salary,70904,CASH,hyderabad,Coffee
T13200,U074,12/08/2024,Expense,Utility,₹4999,Bank Transfr,LUCKNOW,Restaurant dinner
T13014,U149,07/15/2021,Expense,food,8070,card,MUM,N/A
T11753,U101,21-03-22,Expense,Traval,2027,CARD,Pune,Petrol
T7986,U023,19-11-2021,Expense,Entertain,9073,Upi,Pune,Fixed deposit
T2903,U083,2023-01-14,Expense,Health,2280,Bank Transfr,,Petrol
T4794,U125,06-11-2022,Expense,FOOD,6428,Bank Transfer,KOLKATA,Coffee
T3593,U038,03/12/2021,Expense,Foodd,3053,Crd,bangalore,!!!
T4690,U150,2021-12-01,Expense,Travel,3009,Csh,kolkata,ATM withdrawal
T11484,U112,12/13/2021,Expense,TRAVEL,8766,upi,KOL,Uber ride
T7457,U066,12/15/2021,Expense,Entertainment,4021,csh,Jaipur,Train ticket
T13960,U148,2021-07-18,Expense,Others,6889,Upi,CHENNAI,asdfgh
T2148,U009,09/04/2023,Expense,rent,₹999999999,Bank_Transfer,Kolkata,Lunch
T7007,U127,30-05-23,Expense,Educaton,2381,Card,,Books
T4599,U079,01-10-23,Expense,Fod,₹4542,UPi,pune,Doctor consultation
T10831,U062,09/30/2024,Expense,Educaton,9525,bank transfer,Pune,xyz123
T10681,U049,01-12-2022,Expense,Utilities,9964,,N/A,xyz123
T5878,U127,06/03/2023,Expense,Rentt,35345,CASH,,Train ticket
T4351,U145,11-04-2021,Expense,education,9312,,JAI,...
T0561,U036,2022-02-13,Expense,travel,9384,Bank Transfer,Ahmedabad,
T8165,U094,2023-12-28,Expense,TRAVEL,8755,BankTransfer,,
T4108,U015,2024-05-21,Expense,,6219,cash,MUM,Monthly rent payment
T0624,U134,07/16/2024,Expense,TRAVEL,8913,upi,Jaipur,Lunch
T12538,U059,2023-10-21,Expense,Food,3975,Cash,Lucknow,xyz123
T6041,U007,07/18/2023,Expense,Utility,9757,Bank_Transfer,Jaipur,
T7841,U109,17-01-23,Expense,Education,549,Crd,BAN,Movie tickets
T13938,U083,2023-10-08,Expense,HEALTH,8719,CARD,DEL,EMI payment
T2763,U029,2023-04-19,Expense,Rnt,4572,UPI,PUN,Gym membership
T3886,U148,2021-06-13,Expense,Utilties,₹716,UPi,AHMEDABAD,Shopping
T1723,U132,2021-01-21,Income,Bonus,61112,CASH,jaipur,
T3123,U018,2021-02-09,Expense,EDU,9132,UPI,MUMBAI,Electricity bill
T1238,U132,24-04-2023,Expense,Foodd,3517,Cash,Bangalore,
T0511,U122,2021-08-14,Expense,education,2461,Bank Transfr,CHENNAI,Electricity bill
T10005,U088,26-07-21,Expense,Foodd,3758,Crd,PUNE,Online course
T1577,U019,2023-02-13,Expense,,8172,UPi,pune,Grocery shopping
T11005,U042,12/29/2022,Expense,Foodd,3680,CASH,Chennai,Internet bill
T5709,U107,07/21/2023,Expense,Traval,Rs.9309,UPi,DELHI,Online course
T0174,U068,2024-01-20,Expense,Foodd,2206,cash,DELHI,Online course
T12409,U108,24-07-2024,Expense,Rent,36084,Crd,Mumbai,Movie tickets
T11580,U066,2022-10-21,Expense,Entrtnmnt,794,BankTransfer,,Online course
T2609,U058,2022-08-01,Income,Investment,60328,BankTransfer,AHM,EMI payment
T13566,U002,04/30/2023,Expense,food,4009,Bank Transfer,,Restaurant dinner
T5093,U074,03/27/2021,Expense,Rentt,12491,,bangalore,!!!
T1969,U100,16-03-2021,Expense,TRAVEL,5345,UPI,Lucknow,
T8327,U106,2023-10-25,Expense,Other,6136,upi,,Monthly rent payment
T1935,U063,06/07/2022,Expense,Misc,993,UPi,HYDERABAD,Petrol
T8489,U095,2024-09-11,Expense,Foods,0,Upi,AHM,...
T0700,U138,04-09-21,Expense,Entrtnmnt,9768,Crd,ahmedabad,xyz123
T3884,U058,11/28/2023,Expense,Entertain,7942,card,MUM,Movie tickets
T13781,U132,24-12-2022,Expense,FOOD,8573,UPi,MUMBAI,Online course
T3561,U079,2022-07-30,Expense,Rent,31361,Crd,chennai,xyz123
T6339,U077,02/16/2022,Expense,others,$8697,Upi,ahmedabad,misc
T6697,U096,04/16/2022,Income,Investment,70158,Upi,mumbai,Internet bill
T4975,U132,16-07-23,Expense,RENT,$1286,upi,DEL,N/A
T0732,U115,07/03/2021,Expense,RENT,2861,Card,HYD,Electricity bill
T6210,U141,25-04-22,Income,Investment,57735,Bank Transfr,bangalore,Shopping
T10570,U008,10/04/2024,Expense,Rnt,7047,Cash,delhi,
T0880,U053,2023-08-07,Expense,Rnt,Rs.1526,UPi,Kolkata,misc
T4114,U027,26-11-22,Expense,RENT,Rs.5302,Bank Transfer,MUMBAI,test
T7654,U089,2021-11-28,Expense,Entrtnmnt,1514,CRD,Kolkata,ATM withdrawal
T12475,U024,05/03/2021,Expense,Utilties,4397 INR,Card,Hyderabad,asdfgh
T9285,U134,08/28/2022,Expense,FOOD,9691,Bank_Transfer,LUC,Books
T11077,U053,,Expense,Travl,3350,Bank Transfr,Chennai,Lunch
T12446,U084,05/26/2024,Expense,food,7843,CARD,chennai,Train ticket
T6442,U074,2023-06-10,Expense,SAVINGS,7288,Upi,BAN,Shopping
T10963,U100,01-06-21,Expense,Utility,6741,Bank Transfer,LUCKNOW,Electricity bill
T12010,U109,2022-10-23,Expense,Travel,8325,upi,BAN,Internet bill
T12501,U093,10/22/2024,Income,Bonus,$19211,Card,AHMEDABAD,Medicine
T5845,U097,2023-04-08,Expense,education,4730,BankTransfer,MUMBAI,ATM withdrawal
T2993,U091,22-01-22,Expense,Entrtnmnt,9197,CARD,KOLKATA,ATM withdrawal
T9124,U089,08/11/2022,Income,Bonus,24714,CRD,AHMEDABAD,Coffee
T2293,U115,20-12-22,Expense,Travel,3445,Cash,JAIPUR,Petrol
T3626,U017,23-08-23,Expense,Utilties,6754,CASH,BANGALORE,xyz123
T3866,U149,05/12/2024,Expense,Savings,8393,BankTransfer,CHENNAI,Books
T10281,U007,07/17/2023,Expense,entertainment,0,Bank Transfr,delhi,Movie tickets
T5164,U017,25-10-22,Expense,Entertain,₹4468,BankTransfer,AHM,test
T10582,U109,2024-10-03,Expense,Rnt,₹1586,CRD,KOL,Grocery shopping
T0886,U126,05-11-24,Expense,Fod,3550,upi,JAIPUR,test
T5764,U067,25-03-23,Expense,RENT,4237,Csh,MUM,Electricity bill
T9904,U016,2022-03-22,Expense,Travl,4125,CASH,Kolkata,EMI payment
T12552,U097,02/05/2022,Expense,Rnt,2949,upi,chennai,test
T8639,U066,24-06-22,Expense,Entrtnmnt,2962,CASH,Kolkata,Shopping
T10101,U100,21-11-2022,Expense,Fod,5150 INR,bank transfer,Chennai,Shopping
T7920,U064,30-05-21,Expense,Rnt,7744,CASH,lucknow,
T2105,U023,02-04-24,Expense,Travl,,card,HYDERABAD,Electricity bill
T0314,U075,12/28/2021,Income,Investment,57089,Bank Transfr,Chennai,Monthly rent payment
T11006,U101,2024-06-22,Expense,TRAVEL,Rs.3416,CARD,chennai,Gym membership
T3388,U119,19-03-23,Expense,Fod,2799,UPI,PUN,Uber ride
T4385,U014,17-04-22,Expense,Fod,₹999999,Bank_Transfer,bangalore,EMI payment
T13788,U055,10/09/2024,Income,Bonus,51772,csh,N/A,
T1078,U033,2022-12-16,Expense,Helth,2891,Csh,Bangalore,Grocery shopping
T5322,U144,2023-12-18,Income,Freelance,₹53035,Bank_Transfer,Ahmedabad,misc
T7867,U065,2021-04-14,Expense,travel,1419,upi,AHM,Grocery shopping
T11877,U092,01/10/2024,Expense,Foods,₹2685,Cash,JAIPUR,Grocery shopping
T3137,U108,27-05-21,Income,Others,30703,UPi,KOL,
T2095,U065,2023-05-05,Expense,Food,3573,Crd,PUNE,ATM withdrawal
T13184,U049,02/22/2024,Expense,Rent,49694,Upi,CHE,
T4553,U022,19-04-23,Expense,FOOD,1842,cash,CHENNAI,Shopping
T0269,U069,10/25/2022,Expense,FOOD,5806,upi,LUC,asdfgh
T10552,U123,,Expense,Fod,$3470,bank transfer,ahmedabad,xyz123
T0541,U048,2021-05-29,Expense,Saving,5319,upi,Pune,ATM withdrawal
T8642,U085,07/23/2024,Expense,rent,8077,,DELHI,Grocery shopping
T5317,U115,03-04-2021,Expense,Traval,2005,card,CHE,!!!
T3092,U004,27-11-24,Expense,Fod,3212,csh,BANGALORE,Online course
T5594,U100,22-05-22,Expense,Health,5023,CRD,LUC,Grocery shopping
T2737,U009,04/29/2024,Expense,Travl,8833,Card,BANGALORE,Doctor consultation
T2016,U124,2023-05-08,Expense,TRAVEL,834,,DELHI,
T1702,U106,2024-04-01,Expense,Entrtnmnt,4327,Card,PUNE,Medicine
T10010,U073,2022-05-09,Expense,utilities,396,card,Delhi,Movie tickets
T10970,U116,2021-08-09,Expense,Rent,24908,Crd,PUN,Grocery shopping
T13819,U110,2022-08-13,Expense,FOOD,₹1687,UPI,chennai,Restaurant dinner
T6154,U105,2024-12-13,Expense,Utilities,2842,CASH,Kolkata,!!!
T4930,U030,11-07-2024,Expense,Rnt,₹1669,cash,,EMI payment
T7830,U013,02/03/2024,Expense,Foods,,Bank_Transfer,LUCKNOW,Online course
T7904,U001,11/06/2021,Expense,Rnt,3483,csh,pune,Books
T4042,U044,06-06-23,Income,Bonus,Rs.74365,upi,Chennai,
T6214,U007,06/03/2023,Expense,Food,4757,Bank Transfr,LUCKNOW,Fixed deposit
T3730,U075,02/16/2024,Expense,Foods,$2331,Csh,Lucknow,Online course
T8826,U054,2023-12-27,Expense,TRAVEL,,CASH,mumbai,Coffee
T4527,U065,21-03-2022,Expense,FOOD,2193,Bank_Transfer,CHENNAI,Uber ride
T5911,U087,24-11-21,Expense,Fod,2640,Cash,Kolkata,Shopping
T8268,U060,2024-04-08,Expense,entertainment,7870,CASH,KOL,Monthly rent payment
T12342,U142,12-08-24,Expense,utilities,5971,csh,MUM,xyz123
T13018,U016,31-08-22,Expense,travel,1881,Card,jaipur,Monthly rent payment
T3570,U139,2021-03-27,Expense,Foods,2214,Upi,MUM,Electricity bill
T7786,U130,2024-02-15,Expense,TRAVEL,6734,Upi,pune,Electricity bill
T7042,U066,01/22/2021,Expense,Rent,7699 INR,CRD,LUC,Lunch
T10452,U143,2023-05-28,Expense,Rentt,43829,Card,BANGALORE,EMI payment
T6600,U121,2022-02-09,Expense,food,4749,upi,mumbai,asdfgh
T0273,U137,02/12/2022,Expense,Savings,8773,Csh,HYDERABAD,EMI payment
T4761,U133,13-07-2024,Expense,Utilties,5559,card,Bangalore,Internet bill
T10326,U139,01/10/2021,Expense,Foodd,3091 INR,bank transfer,ahmedabad,Restaurant dinner
T0722,U111,06-05-21,Expense,Helth,$1909,Bank Transfer,jaipur,Doctor consultation
T8210,U013,02/01/2022,Income,Others,14332,Cash,,Books
T4187,U107,09/21/2022,Expense,Helth,2498,Card,mumbai,Restaurant dinner
T1138,U027,18-10-21,Income,Others,10591,Upi,kolkata,Electricity bill
T10041,U100,08-06-22,Expense,Traval,8266,UPI,CHENNAI,EMI payment
T13863,U094,2024-04-06,Income,Bonus,63801,bank transfer,Mumbai,Books
T9429,U121,2024-07-30,Expense,FOOD,2839,Cash,bangalore,Fixed deposit
T11637,U044,06/30/2022,Expense,Entertain,4888,Crd,MUM,Movie tickets
T9795,U141,2023-09-22,Expense,food,2511,UPi,KOL,...
T10098,U057,2023-08-08,Expense,rent,2977,Crd,DELHI,Monthly rent payment
T12317,U061,2024-05-11,Expense,travel,1928,upi,DEL,!!!
T9928,U041,06-11-24,Expense,Foods,933,Csh,LUCKNOW,Petrol
T3430,U089,11/27/2024,Expense,Traval,5084,Crd,LUC,Petrol
T5061,U042,2022-09-21,Expense,Utility,₹7841,Upi,JAI,
T2335,U065,2024-08-22,Expense,Travl,1580,UPi,CHE,asdfgh
T5256,U068,01-11-2022,Expense,Educaton,4587,Csh,CHENNAI,Gym membership
T6343,U142,20-06-23,Income,Salary,14430,bank transfer,ahmedabad,test
T0044,U108,2024-11-15,Expense,HEALTH,1120,Bank_Transfer,BAN,
T6013,U041,20-09-23,Income,Freelance,76663,csh,AHM,
T0436,U148,18-09-2022,Expense,Helth,6967,Upi,Lucknow,Uber ride
T8578,U118,02/08/2022,Expense,travel,5837,UPi,delhi,!!!
T8073,U045,2021-04-03,Expense,FOOD,9447,BankTransfer,PUN,Petrol
T9519,U106,02-07-2022,Income,Others,25793,Bank_Transfer,lucknow,Restaurant dinner
T2020,U112,2022-01-25,Expense,Entrtnmnt,9225,Card,Kolkata,Restaurant dinner
T4674,U070,15-11-21,Expense,Rnt,₹420,bank transfer,mumbai,Restaurant dinner
T3082,U047,28-12-2022,Expense,Foodd,4391,UPI,DEL,Train ticket
T11813,U009,07/11/2021,Expense,Rent,₹19439,CASH,MUM,EMI payment
T10525,U096,04/15/2023,Expense,rent,6306,CRD,lucknow,
T1664,U100,06/29/2021,Expense,Utlities,7350,CARD,Kolkata,N/A
T8856,U068,2024-05-20,Expense,Entertain,2596,Csh,Delhi,Shopping
T13703,U109,08/28/2021,Expense,rent,3016,Bank Transfr,hyderabad,
T6505,U100,2024-06-11,Expense,Utilties,₹7353,Bank Transfer,KOL,
T8887,U041,04/30/2021,Expense,RENT,Rs.462,csh,Ahmedabad,Fixed deposit
T0823,U057,07/03/2021,Expense,Rentt,26092,UPI,,Monthly rent payment
T6935,U137,10-10-23,Expense,utilities,8996,cash,HYD,Books
T4540,U072,2023-02-20,Income,Bonus,11567,Bank Transfr,hyderabad,!!!
T1859,U134,30-05-2021,Income,Freelance,21664,BankTransfer,PUN,Internet bill
T4143,U016,05/28/2024,Expense,Rent,45883,card,LUC,xyz123
T7725,U008,18-04-2021,Expense,TRAVEL,₹6162,bank transfer,hyderabad,Grocery shopping
T12707,U063,29-10-2022,Expense,Rentt,36849,Upi,PUNE,Online course
T6498,U119,03/21/2024,Expense,Utlities,₹1444,CASH,AHM,xyz123
T2161,U030,,Expense,Traval,9786,Csh,Ahmedabad,
T2482,U077,2023-05-23,Expense,Foods,3230,,mumbai,Grocery shopping
T9736,U116,2024-10-15,Expense,Utilities,3377,card,N/A,misc
T6693,U077,2023-07-07,Expense,TRAVEL,₹9934,csh,MUM,EMI payment
T6497,U056,28-12-2024,Expense,Rentt,10976,CASH,bangalore,Movie tickets
T2239,U119,2024-07-15,Expense,Savings,2910,UPi,,N/A
T5661,U144,2021-11-13,Expense,Rent,8646,CARD,,
T3040,U069,2022-09-07,Expense,food,8282,Card,,misc
T3653,U087,30-07-23,Expense,Education,₹5861,Bank Transfr,Delhi,Coffee
T7603,U121,10-10-2022,Expense,Traval,Rs.936,cash,,
T7466,U023,01/26/2023,Expense,Entrtnmnt,7837,Crd,bangalore,Fixed deposit
T4739,U094,2023-12-10,Expense,Foodd,1783,BankTransfer,delhi,
T3077,U106,09-12-2024,Income,Bonus,61600,CARD,AHM,asdfgh
T0080,U021,,Expense,Foods,3517,cash,LUC,
T6105,U072,06/28/2024,Expense,Foodd,₹3379,card,Delhi,
T10862,U105,06/30/2023,Expense,FOOD,8922,csh,Chennai,ATM withdrawal
T1072,U022,2022-06-07,Expense,Entertainment,1817,upi,KOL,!!!
T13137,U018,2024-03-08,Expense,Food,1575,,N/A,Petrol
T7767,U033,05/06/2023,Income,Bonus,₹79594,UPI,AHMEDABAD,Shopping
T8546,U141,2023-02-27,Expense,Rnt,6927,CASH,BANGALORE,Internet bill
T0201,U010,01-01-21,Expense,Foods,4214,Upi,CHENNAI,
T9098,U041,2022-12-24,Income,Salary,45134,CARD,N/A,Fixed deposit
T3024,U093,2023-10-23,Expense,Travl,1389,UPI,delhi,Shopping
T12948,U076,08/31/2024,Income,Investment,52125,Crd,Hyderabad,Movie tickets
T6435,U005,2024-10-15,Expense,EDU,9998,Upi,Ahmedabad,Doctor consultation
T2829,U048,02-12-2021,Expense,FOOD,3535,card,Jaipur,Online course
T7445,U046,26-09-21,Expense,Educaton,5472,UPI,hyderabad,Petrol
T8611,U040,2021-11-07,Expense,rent,8489,Cash,ahmedabad,Fixed deposit
T12330,U061,20-07-24,Expense,Entertain,9816,CRD,mumbai,Fixed deposit
T0443,U119,,Expense,Rnt,6642,,Bangalore,
T5883,U106,08/06/2023,Expense,Fod,2092,Bank_Transfer,CHE,Internet bill
T5005,U009,12/02/2024,Expense,Traval,990,UPI,N/A,Doctor consultation
T2591,U066,02/12/2023,Expense,Rentt,43659,Upi,lucknow,Lunch
T3614,U072,2024-05-04,Expense,Rnt,7889,CRD,BAN,ATM withdrawal
T8570,U014,11-11-2021,Expense,Rent,30032,CARD,DEL,Books
T8239,U051,2022-06-28,Income,Investment,66783,upi,ahmedabad,Monthly rent payment
T3274,U079,03/06/2021,Income,Investment,60496,cash,mumbai,Coffee
T1251,U024,27-11-24,Expense,Saving,₹2295,,CHE,asdfgh
T12802,U053,2023-06-07,Expense,others,3630,CASH,JAI,
T0647,U099,2024-01-07,Expense,health,₹832,CRD,,
T13336,U049,27-10-23,Income,Bonus,31943,UPI,delhi,Online course
T1946,U130,17-04-23,Expense,Utilties,₹2754,Bank_Transfer,BAN,Train ticket
T5723,U003,2024-08-24,Expense,,2791,UPi,Delhi,
T8601,U118,04/25/2022,Expense,Entrtnmnt,5534,UPi,HYDERABAD,Doctor consultation
T6404,U135,2021-12-20,Expense,Rnt,2366,CRD,Bangalore,Lunch
T10822,U140,09/08/2021,Expense,Foodd,,UPi,Bangalore,Grocery shopping
T6690,U094,06/27/2022,Expense,HEALTH,6869,card,AHM,Books
T8906,U002,2024-06-21,Expense,Rentt,₹18922,bank transfer,PUNE,Books
T6096,U079,2021-08-09,Expense,Helth,$9173,Upi,DEL,EMI payment
T5582,U116,03/30/2023,Expense,Traval,Rs.8982,csh,Bangalore,Online course
T0124,U037,30-12-24,Income,Bonus,61007,Bank Transfr,delhi,N/A
T9746,U018,12-06-2022,Income,Others,30853,Bank Transfer,MUMBAI,Grocery shopping
T4702,U093,29-08-24,Expense,Entertain,8631 INR,cash,CHE,ATM withdrawal
T11749,U025,01/20/2021,Expense,Food,770,csh,Delhi,
T0970,U050,09/25/2021,Expense,Entertain,999999,CARD,HYDERABAD,test
T9158,U044,12/23/2021,Expense,entertainment,₹3141,,chennai,Petrol
T12863,U011,2021-02-16,Expense,rent,6658,UPI,delhi,Shopping
T11384,U097,12/26/2024,Expense,entertainment,623,CARD,Chennai,Gym membership
T4127,U087,2024-03-24,Expense,RENT,,CARD,LUCKNOW,Train ticket
T4938,U036,2022-06-15,Income,Bonus,40888,upi,BAN,misc
T3443,U149,,Expense,Rent,₹39066,Crd,pune,
T8962,U101,12/14/2024,Expense,Utilties,5608,,Jaipur,
T11712,U137,11-11-2024,Expense,utilities,7746,Cash,LUCKNOW,Train ticket
T5096,U011,10/05/2024,Expense,Utility,5135,cash,lucknow,Grocery shopping
T12364,U027,13-09-2023,Expense,Foodd,4185,Crd,LUCKNOW,
T7895,U052,14-05-24,Expense,Utility,8718,csh,MUMBAI,Lunch
T9757,U021,2021-10-08,Expense,Rentt,Rs.14576,cash,mumbai,Uber ride
T7880,U115,08/18/2021,Expense,Utilities,4609,Bank Transfr,KOL,Uber ride
T6715,U018,17-12-21,Expense,Utility,₹6452,Upi,DELHI,Internet bill
T7066,U023,12/23/2024,Income,Salary,53920,Upi,ahmedabad,!!!
T1675,U059,12-06-24,Income,Freelance,76580,Card,bangalore,Gym membership
T5629,U035,13-03-21,Expense,Health,1804,Bank_Transfer,Chennai,Uber ride
T4094,U037,2024-12-11,Expense,rent,386,upi,KOL,Coffee
T7083,U088,23-02-22,Expense,SAVINGS,3074,Bank_Transfer,HYD,
T2476,U025,10-12-22,Expense,education,9231,csh,Ahmedabad,Monthly rent payment
T11667,U004,02/07/2022,Expense,Utility,1041,Csh,delhi,
T12391,U121,03/17/2024,Expense,Travel,1743,Bank_Transfer,Lucknow,misc
T3478,U078,2021-09-07,Expense,Foodd,3025,BankTransfer,pune,Movie tickets
T12092,U073,17-07-2024,Expense,Food,472,Bank Transfr,DEL,EMI payment
T4441,U148,06-09-21,Expense,food,3603,UPI,BAN,
T9822,U133,2023-03-08,Expense,Fod,8987,Bank_Transfer,Chennai,Electricity bill
T1380,U046,06-08-21,Income,Others,61795,Upi,chennai,Coffee
T7469,U149,03/20/2024,Expense,Rent,$38750,Crd,chennai,Lunch
T6764,U148,05/27/2024,Expense,rent,$8263,CRD,JAI,
T7924,U141,2021-08-01,Expense,Rent,38906,UPI,LUCKNOW,Restaurant dinner
T2462,U024,2022-04-04,Expense,Entertainment,8428,upi,JAIPUR,
T9267,U046,18-02-23,Income,Investment,59307,UPI,HYD,
T4993,U049,12/21/2021,Expense,Travel,Rs.7669,UPi,KOLKATA,...
T5407,U090,27-09-24,Expense,Foodd,2296,Bank Transfer,Bangalore,
T3269,U046,2022-07-19,Expense,food,₹766,CRD,ahmedabad,Medicine
T2877,U148,04-09-2024,Expense,Utilities,$1906,UPI,N/A,Petrol
T10353,U070,05-07-2021,Expense,TRAVEL,3472,BankTransfer,Kolkata,asdfgh
T12478,U049,29-07-23,Expense,Rnt,145,UPI,KOL,Restaurant dinner
T6806,U003,2024-01-03,Expense,Utlities,3397,UPi,AHM,Electricity bill
T9677,U108,09/16/2021,Expense,RENT,4868,Cash,Mumbai,
T1206,U035,2023-04-10,Expense,Foodd,1392,BankTransfer,lucknow,Train ticket
T4276,U127,11/07/2021,Income,Freelance,55811,UPi,ahmedabad,N/A
T3640,U044,05/27/2024,Income,Investment,79367,,Kolkata,Doctor consultation
T10897,U079,2023-06-18,Income,Salary,45035,UPI,JAIPUR,Train ticket
T2670,U006,01-03-2023,Expense,Entertainment,₹2390,CASH,HYD,Movie tickets
T11185,U136,10-10-2024,Expense,Foodd,4752,cash,BANGALORE,Uber ride
T7218,U109,25-04-2024,Expense,food,₹6913,upi,PUN,Gym membership
T12492,U054,2024-10-04,Expense,Entertainment,9345,Cash,kolkata,Train ticket
T2139,U142,02/09/2023,Expense,Fod,1207,Bank_Transfer,LUCKNOW,Internet bill
T9979,U072,03/04/2024,Expense,Other,5126,BankTransfer,Lucknow,Books
T1168,U048,16-11-2022,Expense,Food,139,CRD,HYD,Books
T12090,U010,11/11/2023,Expense,Traval,2810,Bank_Transfer,N/A,Train ticket
T5297,U036,12/25/2021,Expense,OTHERS,₹1799,UPI,BAN,Movie tickets
T12521,U076,09/07/2021,Expense,Rnt,560,Bank_Transfer,LUC,Internet bill
T12678,U084,06-10-22,Expense,Food,₹2688,card,DEL,ATM withdrawal
T13865,U037,10/04/2023,Expense,Education,₹3670,BankTransfer,JAI,ATM withdrawal
T6990,U097,08/09/2024,Expense,Fod,9095,BankTransfer,jaipur,asdfgh
T10724,U104,2022-04-09,Expense,travel,0,CRD,delhi,xyz123
T0157,U003,03-01-21,Expense,Utlities,8780,CRD,CHENNAI,!!!
T11554,U085,12/12/2023,Expense,FOOD,Rs.4414,CASH,KOLKATA,N/A
